Domain Code,Country,Country Code,Year,Item,Food supply (kcal/capita/day),Protein supply quantity (g/capita/day),Fat supply quantity (g/capita/day)
FBSH,Afghanistan,AFG,2004,Eggs,2.47,0.19,0.18
FBSH,Afghanistan,AFG,2004,Maize and products,81.28,2.15,1.14
FBSH,Afghanistan,AFG,2004,Milk - Excluding Butter,114.6,6.72,6.28
FBSH,Afghanistan,AFG,2004,"Pulses, Other and products",6.82,0.46,0.04
FBSH,Afghanistan,AFG,2004,Rice and products,178.14,3.41,0.34
FBSH,Afghanistan,AFG,2004,Wheat and products,1156.28,31.13,4.17
FBSH,Albania,ALB,2004,Eggs,26.78,2.14,1.89
FBSH,Albania,ALB,2004,Maize and products,19.32,0.45,0.06
FBSH,Albania,ALB,2004,Milk - Excluding Butter,513.18,27.93,30.74
FBSH,Albania,ALB,2004,"Pulses, Other and products",1.63,0.11,0.01
FBSH,Albania,ALB,2004,Rice and products,63.08,1.24,0.15
FBSH,Albania,ALB,2004,Wheat and products,1059.72,33.81,5.86
FBSH,Algeria,DZA,2004,Eggs,15.99,1.35,1.09
FBSH,Algeria,DZA,2004,Maize and products,76.88,1.91,0.67
FBSH,Algeria,DZA,2004,Milk - Excluding Butter,189.73,11.21,9.26
FBSH,Algeria,DZA,2004,"Pulses, Other and products",33.66,2.17,0.23
FBSH,Algeria,DZA,2004,Rice and products,19.58,0.38,0.03
FBSH,Algeria,DZA,2004,Wheat and products,1461.57,44.14,5.35
None,Andorra,AND,2004,Eggs,None,None,None
None,Andorra,AND,2004,Maize and products,None,None,None
None,Andorra,AND,2004,Milk - Excluding Butter,None,None,None
None,Andorra,AND,2004,"Pulses, Other and products",None,None,None
None,Andorra,AND,2004,Rice and products,None,None,None
None,Andorra,AND,2004,Wheat and products,None,None,None
FBSH,Angola,AGO,2004,Eggs,3.4,0.28,0.23
FBSH,Angola,AGO,2004,Maize and products,331.13,8.72,3.56
FBSH,Angola,AGO,2004,Milk - Excluding Butter,25.13,1.29,1.4
None,Angola,AGO,2004,"Pulses, Other and products",None,None,None
FBSH,Angola,AGO,2004,Rice and products,72.76,1.39,0.11
FBSH,Angola,AGO,2004,Wheat and products,208.54,6.33,0.75
FBSH,Antigua and Barbuda,ATG,2004,Eggs,11.59,0.87,0.77
FBSH,Antigua and Barbuda,ATG,2004,Maize and products,31.54,0.7,0.1
FBSH,Antigua and Barbuda,ATG,2004,Milk - Excluding Butter,204.21,9.82,9.62
FBSH,Antigua and Barbuda,ATG,2004,"Pulses, Other and products",5.01,0.33,0.03
FBSH,Antigua and Barbuda,ATG,2004,Rice and products,100.37,1.97,0.17
FBSH,Antigua and Barbuda,ATG,2004,Wheat and products,435.25,12.33,3.27
FBSH,Argentina,ARG,2004,Eggs,28.33,2.16,1.87
FBSH,Argentina,ARG,2004,Maize and products,86.14,1.96,0.27
FBSH,Argentina,ARG,2004,Milk - Excluding Butter,180.96,10.7,11.83
FBSH,Argentina,ARG,2004,"Pulses, Other and products",6.01,0.42,0.03
FBSH,Argentina,ARG,2004,Rice and products,80.45,1.61,0.2
FBSH,Argentina,ARG,2004,Wheat and products,876.83,23.36,2.42
FBSH,Armenia,ARM,2004,Eggs,33.6,2.58,2.37
FBSH,Armenia,ARM,2004,Maize and products,0.0,0.0,None
FBSH,Armenia,ARM,2004,Milk - Excluding Butter,207.52,11.68,12.49
FBSH,Armenia,ARM,2004,"Pulses, Other and products",0.2,0.01,None
FBSH,Armenia,ARM,2004,Rice and products,43.16,0.91,0.22
FBSH,Armenia,ARM,2004,Wheat and products,1259.86,37.79,4.12
FBSH,Australia,AUS,2004,Eggs,18.93,1.46,1.33
FBSH,Australia,AUS,2004,Maize and products,40.49,0.9,0.12
FBSH,Australia,AUS,2004,Milk - Excluding Butter,275.4,16.5,16.58
FBSH,Australia,AUS,2004,"Pulses, Other and products",5.79,0.33,0.07
FBSH,Australia,AUS,2004,Rice and products,91.19,1.74,0.16
FBSH,Australia,AUS,2004,Wheat and products,527.8,21.2,2.18
FBSH,Austria,AUT,2004,Eggs,48.72,3.93,3.42
FBSH,Austria,AUT,2004,Maize and products,95.64,2.27,0.31
FBSH,Austria,AUT,2004,Milk - Excluding Butter,235.91,19.39,13.93
FBSH,Austria,AUT,2004,"Pulses, Other and products",0.84,0.06,0.0
FBSH,Austria,AUT,2004,Rice and products,28.92,0.55,0.05
FBSH,Austria,AUT,2004,Wheat and products,648.32,20.87,3.5
FBSH,Azerbaijan,AZE,2004,Eggs,19.67,1.51,1.39
FBSH,Azerbaijan,AZE,2004,Maize and products,75.7,1.75,0.25
FBSH,Azerbaijan,AZE,2004,Milk - Excluding Butter,130.9,8.73,7.66
FBSH,Azerbaijan,AZE,2004,"Pulses, Other and products",0.0,0.0,None
FBSH,Azerbaijan,AZE,2004,Rice and products,25.98,0.48,0.05
FBSH,Azerbaijan,AZE,2004,Wheat and products,1498.09,44.73,5.14
FBSH,Bahamas,BHS,2004,Eggs,11.18,0.85,0.76
FBSH,Bahamas,BHS,2004,Maize and products,21.75,0.49,0.07
FBSH,Bahamas,BHS,2004,Milk - Excluding Butter,158.2,7.96,9.27
FBSH,Bahamas,BHS,2004,"Pulses, Other and products",3.67,0.22,0.02
FBSH,Bahamas,BHS,2004,Rice and products,259.46,5.15,0.48
FBSH,Bahamas,BHS,2004,Wheat and products,330.85,8.3,3.75
None,Bahrain,BHR,2004,Eggs,None,None,None
None,Bahrain,BHR,2004,Maize and products,None,None,None
None,Bahrain,BHR,2004,Milk - Excluding Butter,None,None,None
None,Bahrain,BHR,2004,"Pulses, Other and products",None,None,None
None,Bahrain,BHR,2004,Rice and products,None,None,None
None,Bahrain,BHR,2004,Wheat and products,None,None,None
FBSH,Bangladesh,BGD,2004,Eggs,5.34,0.4,0.39
FBSH,Bangladesh,BGD,2004,Maize and products,2.11,0.06,0.03
FBSH,Bangladesh,BGD,2004,Milk - Excluding Butter,28.04,1.56,1.51
FBSH,Bangladesh,BGD,2004,"Pulses, Other and products",30.88,1.84,0.19
FBSH,Bangladesh,BGD,2004,Rice and products,1735.56,32.6,3.84
FBSH,Bangladesh,BGD,2004,Wheat and products,186.43,5.44,0.87
FBSH,Barbados,BRB,2004,Eggs,22.59,1.71,1.5
FBSH,Barbados,BRB,2004,Maize and products,115.16,2.48,0.37
FBSH,Barbados,BRB,2004,Milk - Excluding Butter,163.69,9.11,9.34
FBSH,Barbados,BRB,2004,"Pulses, Other and products",32.19,2.12,0.2
FBSH,Barbados,BRB,2004,Rice and products,178.46,3.69,0.73
FBSH,Barbados,BRB,2004,Wheat and products,541.53,14.46,1.85
FBSH,Belarus,BLR,2004,Eggs,51.53,3.96,3.64
FBSH,Belarus,BLR,2004,Maize and products,3.54,0.08,0.01
FBSH,Belarus,BLR,2004,Milk - Excluding Butter,214.74,14.18,8.9
FBSH,Belarus,BLR,2004,"Pulses, Other and products",0.28,0.02,0.0
FBSH,Belarus,BLR,2004,Rice and products,29.7,0.55,0.06
FBSH,Belarus,BLR,2004,Wheat and products,566.1,15.4,8.34
FBSH,Belgium,BEL,2004,Eggs,53.96,4.15,3.8
FBSH,Belgium,BEL,2004,Maize and products,14.29,0.33,0.05
FBSH,Belgium,BEL,2004,Milk - Excluding Butter,376.97,23.63,21.61
FBSH,Belgium,BEL,2004,"Pulses, Other and products",2.19,0.15,0.01
FBSH,Belgium,BEL,2004,Rice and products,85.82,1.54,0.19
FBSH,Belgium,BEL,2004,Wheat and products,741.38,22.15,2.28
FBSH,Belize,BLZ,2004,Eggs,15.94,1.21,1.05
FBSH,Belize,BLZ,2004,Maize and products,213.9,4.83,0.66
FBSH,Belize,BLZ,2004,Milk - Excluding Butter,149.0,8.24,6.83
FBSH,Belize,BLZ,2004,"Pulses, Other and products",3.28,0.22,0.02
FBSH,Belize,BLZ,2004,Rice and products,316.1,6.25,0.53
FBSH,Belize,BLZ,2004,Wheat and products,522.85,14.67,2.49
FBSH,Benin,BEN,2004,Eggs,2.39,0.2,0.16
FBSH,Benin,BEN,2004,Maize and products,474.74,12.51,5.11
FBSH,Benin,BEN,2004,Milk - Excluding Butter,19.6,0.89,0.84
FBSH,Benin,BEN,2004,"Pulses, Other and products",20.99,1.08,0.36
FBSH,Benin,BEN,2004,Rice and products,355.77,6.87,0.52
FBSH,Benin,BEN,2004,Wheat and products,34.29,0.94,0.26
None,Bhutan,BTN,2004,Eggs,None,None,None
None,Bhutan,BTN,2004,Maize and products,None,None,None
None,Bhutan,BTN,2004,Milk - Excluding Butter,None,None,None
None,Bhutan,BTN,2004,"Pulses, Other and products",None,None,None
None,Bhutan,BTN,2004,Rice and products,None,None,None
None,Bhutan,BTN,2004,Wheat and products,None,None,None
FBSH,Bolivia,BOL,2004,Eggs,15.17,1.15,1.0
FBSH,Bolivia,BOL,2004,Maize and products,254.93,5.55,0.84
FBSH,Bolivia,BOL,2004,Milk - Excluding Butter,55.45,3.23,2.68
FBSH,Bolivia,BOL,2004,"Pulses, Other and products",12.37,0.86,0.09
FBSH,Bolivia,BOL,2004,Rice and products,265.9,5.26,0.44
FBSH,Bolivia,BOL,2004,Wheat and products,356.71,10.25,1.03
FBSH,Bosnia and Herzegovina,BIH,2004,Eggs,15.77,1.21,1.11
FBSH,Bosnia and Herzegovina,BIH,2004,Maize and products,804.95,18.63,2.66
FBSH,Bosnia and Herzegovina,BIH,2004,Milk - Excluding Butter,271.25,15.07,15.12
FBSH,Bosnia and Herzegovina,BIH,2004,"Pulses, Other and products",10.24,0.58,0.13
FBSH,Bosnia and Herzegovina,BIH,2004,Rice and products,17.09,0.32,0.03
FBSH,Bosnia and Herzegovina,BIH,2004,Wheat and products,690.73,20.22,3.51
FBSH,Botswana,BWA,2004,Eggs,7.11,0.6,0.49
FBSH,Botswana,BWA,2004,Maize and products,361.43,9.52,3.89
FBSH,Botswana,BWA,2004,Milk - Excluding Butter,149.32,9.21,7.04
FBSH,Botswana,BWA,2004,"Pulses, Other and products",112.94,7.31,0.66
FBSH,Botswana,BWA,2004,Rice and products,107.5,1.99,0.21
FBSH,Botswana,BWA,2004,Wheat and products,265.83,7.56,2.18
FBSH,Brazil,BRA,2004,Eggs,25.98,1.97,1.73
FBSH,Brazil,BRA,2004,Maize and products,204.57,4.52,0.82
FBSH,Brazil,BRA,2004,Milk - Excluding Butter,197.15,10.27,10.47
FBSH,Brazil,BRA,2004,"Pulses, Other and products",1.14,0.08,0.01
FBSH,Brazil,BRA,2004,Rice and products,389.67,7.69,0.65
FBSH,Brazil,BRA,2004,Wheat and products,378.66,9.94,1.39
FBSH,Brunei,BRN,2004,Eggs,67.32,5.32,4.74
FBSH,Brunei,BRN,2004,Maize and products,100.82,2.5,0.96
FBSH,Brunei,BRN,2004,Milk - Excluding Butter,172.99,8.78,6.52
FBSH,Brunei,BRN,2004,"Pulses, Other and products",12.74,0.79,0.08
FBSH,Brunei,BRN,2004,Rice and products,729.24,13.2,1.78
FBSH,Brunei,BRN,2004,Wheat and products,438.83,10.63,2.31
FBSH,Bulgaria,BGR,2004,Eggs,46.97,3.79,3.3
FBSH,Bulgaria,BGR,2004,Maize and products,138.7,3.21,0.46
FBSH,Bulgaria,BGR,2004,Milk - Excluding Butter,253.96,13.91,15.98
FBSH,Bulgaria,BGR,2004,"Pulses, Other and products",4.44,0.29,0.03
FBSH,Bulgaria,BGR,2004,Rice and products,45.75,0.95,0.22
FBSH,Bulgaria,BGR,2004,Wheat and products,862.2,27.3,3.06
FBSH,Burkina Faso,BFA,2004,Eggs,8.26,0.7,0.56
FBSH,Burkina Faso,BFA,2004,Maize and products,413.98,10.91,4.46
FBSH,Burkina Faso,BFA,2004,Milk - Excluding Butter,41.93,2.12,2.36
FBSH,Burkina Faso,BFA,2004,"Pulses, Other and products",109.55,7.06,0.64
FBSH,Burkina Faso,BFA,2004,Rice and products,172.19,3.26,0.27
FBSH,Burkina Faso,BFA,2004,Wheat and products,41.63,1.16,0.16
None,Burundi,BDI,2004,Eggs,None,None,None
None,Burundi,BDI,2004,Maize and products,None,None,None
None,Burundi,BDI,2004,Milk - Excluding Butter,None,None,None
None,Burundi,BDI,2004,"Pulses, Other and products",None,None,None
None,Burundi,BDI,2004,Rice and products,None,None,None
None,Burundi,BDI,2004,Wheat and products,None,None,None
FBSH,Cabo Verde,CPV,2004,Eggs,11.98,1.01,0.82
FBSH,Cabo Verde,CPV,2004,Maize and products,344.6,9.08,3.71
FBSH,Cabo Verde,CPV,2004,Milk - Excluding Butter,166.78,9.24,8.65
FBSH,Cabo Verde,CPV,2004,"Pulses, Other and products",53.59,3.44,0.33
FBSH,Cabo Verde,CPV,2004,Rice and products,486.24,9.35,0.69
FBSH,Cabo Verde,CPV,2004,Wheat and products,325.07,8.82,1.98
FBSH,Cambodia,KHM,2004,Eggs,4.68,0.35,0.33
FBSH,Cambodia,KHM,2004,Maize and products,94.82,2.36,0.89
FBSH,Cambodia,KHM,2004,Milk - Excluding Butter,4.32,0.2,0.18
FBSH,Cambodia,KHM,2004,"Pulses, Other and products",0.04,0.0,0.0
FBSH,Cambodia,KHM,2004,Rice and products,1441.56,29.39,4.77
FBSH,Cambodia,KHM,2004,Wheat and products,24.33,0.57,0.3
FBSH,Cameroon,CMR,2004,Eggs,1.63,0.14,0.11
FBSH,Cameroon,CMR,2004,Maize and products,291.22,7.67,3.14
FBSH,Cameroon,CMR,2004,Milk - Excluding Butter,27.97,1.42,1.54
FBSH,Cameroon,CMR,2004,"Pulses, Other and products",53.11,3.53,0.34
FBSH,Cameroon,CMR,2004,Rice and products,189.65,3.31,0.17
FBSH,Cameroon,CMR,2004,Wheat and products,120.0,3.4,0.51
FBSH,Canada,CAN,2004,Eggs,42.53,3.27,3.0
FBSH,Canada,CAN,2004,Maize and products,118.74,2.58,0.39
FBSH,Canada,CAN,2004,Milk - Excluding Butter,218.15,14.02,13.18
FBSH,Canada,CAN,2004,"Pulses, Other and products",44.1,3.05,0.25
FBSH,Canada,CAN,2004,Rice and products,88.52,1.66,0.14
FBSH,Canada,CAN,2004,Wheat and products,647.32,20.9,2.53
FBSH,Central African Republic,CAF,2004,Eggs,1.58,0.13,0.11
FBSH,Central African Republic,CAF,2004,Maize and products,238.5,6.28,2.57
FBSH,Central African Republic,CAF,2004,Milk - Excluding Butter,30.54,1.5,1.67
FBSH,Central African Republic,CAF,2004,"Pulses, Other and products",51.84,3.35,0.3
FBSH,Central African Republic,CAF,2004,Rice and products,37.05,0.71,0.05
FBSH,Central African Republic,CAF,2004,Wheat and products,48.97,1.38,0.16
FBSH,Chad,TCD,2004,Eggs,1.03,0.09,0.07
FBSH,Chad,TCD,2004,Maize and products,101.21,2.67,1.09
FBSH,Chad,TCD,2004,Milk - Excluding Butter,42.85,2.01,2.45
FBSH,Chad,TCD,2004,"Pulses, Other and products",30.37,1.57,0.51
FBSH,Chad,TCD,2004,Rice and products,70.32,1.36,0.1
FBSH,Chad,TCD,2004,Wheat and products,33.29,0.99,0.12
FBSH,Chile,CHL,2004,Eggs,22.38,1.7,1.48
FBSH,Chile,CHL,2004,Maize and products,165.02,4.3,1.97
FBSH,Chile,CHL,2004,Milk - Excluding Butter,143.54,8.81,7.76
FBSH,Chile,CHL,2004,"Pulses, Other and products",16.59,1.34,0.28
FBSH,Chile,CHL,2004,Rice and products,80.1,1.58,0.13
FBSH,Chile,CHL,2004,Wheat and products,932.6,25.21,3.01
FBSH,China,CHN,2004,Eggs,65.99,5.12,4.69
FBSH,China,CHN,2004,Maize and products,54.56,1.18,0.18
FBSH,China,CHN,2004,Milk - Excluding Butter,38.33,2.01,2.2
FBSH,China,CHN,2004,"Pulses, Other and products",5.78,0.39,0.03
FBSH,China,CHN,2004,Rice and products,785.03,14.45,3.0
FBSH,China,CHN,2004,Wheat and products,604.2,19.65,3.33
FBSH,Colombia,COL,2004,Eggs,30.14,2.3,1.99
FBSH,Colombia,COL,2004,Maize and products,319.27,7.3,1.22
FBSH,Colombia,COL,2004,Milk - Excluding Butter,198.82,11.82,9.9
FBSH,Colombia,COL,2004,"Pulses, Other and products",18.06,1.22,0.1
FBSH,Colombia,COL,2004,Rice and products,300.17,5.94,0.5
FBSH,Colombia,COL,2004,Wheat and products,224.36,5.98,0.63
None,Comoros,COM,2004,Eggs,None,None,None
None,Comoros,COM,2004,Maize and products,None,None,None
None,Comoros,COM,2004,Milk - Excluding Butter,None,None,None
None,Comoros,COM,2004,"Pulses, Other and products",None,None,None
None,Comoros,COM,2004,Rice and products,None,None,None
None,Comoros,COM,2004,Wheat and products,None,None,None
FBSH,Congo,COG,2004,Eggs,2.63,0.22,0.18
FBSH,Congo,COG,2004,Maize and products,54.93,1.45,0.59
FBSH,Congo,COG,2004,Milk - Excluding Butter,42.06,2.21,2.25
FBSH,Congo,COG,2004,"Pulses, Other and products",0.9,0.06,0.01
FBSH,Congo,COG,2004,Rice and products,127.81,2.51,0.22
FBSH,Congo,COG,2004,Wheat and products,348.35,10.18,1.62
FBSH,Costa Rica,CRI,2004,Eggs,36.01,2.74,2.39
FBSH,Costa Rica,CRI,2004,Maize and products,109.56,2.85,1.3
FBSH,Costa Rica,CRI,2004,Milk - Excluding Butter,267.47,15.09,13.58
FBSH,Costa Rica,CRI,2004,"Pulses, Other and products",4.04,0.24,0.04
FBSH,Costa Rica,CRI,2004,Rice and products,502.28,9.94,0.85
FBSH,Costa Rica,CRI,2004,Wheat and products,278.36,7.19,0.84
FBSH,Croatia,HRV,2004,Eggs,39.32,3.03,2.77
FBSH,Croatia,HRV,2004,Maize and products,56.1,1.3,0.19
FBSH,Croatia,HRV,2004,Milk - Excluding Butter,277.49,16.43,16.27
FBSH,Croatia,HRV,2004,"Pulses, Other and products",1.0,0.07,0.01
FBSH,Croatia,HRV,2004,Rice and products,23.32,0.44,0.05
FBSH,Croatia,HRV,2004,Wheat and products,781.5,22.79,3.83
FBSH,Cuba,CUB,2004,Eggs,22.89,1.74,1.52
FBSH,Cuba,CUB,2004,Maize and products,254.4,6.62,3.03
FBSH,Cuba,CUB,2004,Milk - Excluding Butter,111.62,6.32,4.86
FBSH,Cuba,CUB,2004,"Pulses, Other and products",33.85,2.16,0.23
FBSH,Cuba,CUB,2004,Rice and products,660.15,12.66,1.21
FBSH,Cuba,CUB,2004,Wheat and products,369.69,9.82,1.31
FBSH,Cyprus,CYP,2004,Eggs,36.09,2.72,2.59
FBSH,Cyprus,CYP,2004,Maize and products,8.55,0.2,0.03
FBSH,Cyprus,CYP,2004,Milk - Excluding Butter,303.46,15.1,19.14
FBSH,Cyprus,CYP,2004,"Pulses, Other and products",17.19,1.14,0.11
FBSH,Cyprus,CYP,2004,Rice and products,37.63,0.73,0.08
FBSH,Cyprus,CYP,2004,Wheat and products,542.24,15.28,4.98
FBSH,Czechia,CZE,2004,Eggs,54.73,4.21,3.86
FBSH,Czechia,CZE,2004,Maize and products,0.0,0.0,0.0
FBSH,Czechia,CZE,2004,Milk - Excluding Butter,259.36,19.66,13.13
FBSH,Czechia,CZE,2004,"Pulses, Other and products",5.95,0.41,0.03
FBSH,Czechia,CZE,2004,Rice and products,46.79,0.88,0.1
FBSH,Czechia,CZE,2004,Wheat and products,744.04,21.83,3.32
FBSH,Côte d'Ivoire,CIV,2004,Eggs,6.51,0.55,0.44
FBSH,Côte d'Ivoire,CIV,2004,Maize and products,188.39,4.96,2.03
FBSH,Côte d'Ivoire,CIV,2004,Milk - Excluding Butter,18.95,0.86,0.79
FBSH,Côte d'Ivoire,CIV,2004,"Pulses, Other and products",4.85,0.31,0.03
FBSH,Côte d'Ivoire,CIV,2004,Rice and products,574.74,11.62,1.3
FBSH,Côte d'Ivoire,CIV,2004,Wheat and products,132.18,3.88,0.94
None,Democratic Republic of the Congo,COD,2004,Eggs,None,None,None
None,Democratic Republic of the Congo,COD,2004,Maize and products,None,None,None
None,Democratic Republic of the Congo,COD,2004,Milk - Excluding Butter,None,None,None
None,Democratic Republic of the Congo,COD,2004,"Pulses, Other and products",None,None,None
None,Democratic Republic of the Congo,COD,2004,Rice and products,None,None,None
None,Democratic Republic of the Congo,COD,2004,Wheat and products,None,None,None
FBSH,Denmark,DNK,2004,Eggs,82.29,6.61,5.8
FBSH,Denmark,DNK,2004,Maize and products,18.42,0.43,0.06
FBSH,Denmark,DNK,2004,Milk - Excluding Butter,253.81,18.02,16.62
FBSH,Denmark,DNK,2004,"Pulses, Other and products",1.58,0.1,0.02
FBSH,Denmark,DNK,2004,Rice and products,43.06,0.83,0.07
FBSH,Denmark,DNK,2004,Wheat and products,614.03,19.89,2.4
FBSH,Djibouti,DJI,2004,Eggs,0.43,0.03,0.03
FBSH,Djibouti,DJI,2004,Maize and products,10.95,0.25,0.04
FBSH,Djibouti,DJI,2004,Milk - Excluding Butter,118.43,6.27,6.59
FBSH,Djibouti,DJI,2004,"Pulses, Other and products",5.52,0.38,0.03
FBSH,Djibouti,DJI,2004,Rice and products,418.49,7.79,0.82
FBSH,Djibouti,DJI,2004,Wheat and products,762.07,22.66,2.99
FBSH,Dominica,DMA,2004,Eggs,8.77,0.67,0.59
